store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link,Correct
1495066,힐베르트 수학과학 전문학원,충청남도 천안시 동남구 청당동,"교육,학문>교습학원",,충청남도 천안시 동남구 청당동 491,충청남도 천안시 동남구 청수4로 18 로자벨빌딩 6층,324575,465043,,,O
1495081,나랑혼밥,인천광역시 계양구 작전동,,,,,,,,,X
1495201,유디아이디_게임(카카오),서울특별시 마포구 아현동,,,,,,,,,X
1495454,부천수약국,경기도 부천시 원종동,"건강,의료>약국",,경기도 부천시 원종동 231-14 성운빌딩 1층 103호,경기도 부천시 소사로 802-1 성운빌딩 1층 103호,294582,547952,,,O
1495505,미몽,강원도 원주시 단구동,,,,,,,,,X
1495528,이마트24 춘천애막골점,강원도 춘천시 석사동,"생활,편의>편의점",,강원도 춘천시 석사동 728-5,강원도 춘천시 후석로186번길 10-1,378495,585015,,http://www.emart24.co.kr,O
1495683,위위,부산광역시 부산진구 전포동,"생활,편의>미용실",,부산광역시 부산진구 전포동 689-7,부산광역시 부산진구 전포대로 199 YB스퀘어 4층,497227,284461,,https://www.instagram.com/wywy_official,O
1496103,능곡한식뷔페,경기도 시흥시 군자동,음식점>한식뷔페,,경기도 시흥시 군자동 산1-2,경기도 시흥시 능곡군자1길 158,294522,530295,,,O
1496136,GS25대한통운용인점(상품권),경기도 용인시 기흥구 중동,,,,,,,,,X
1496198,르망 플라워,경기도 화성시 청계동,"생활,편의>꽃집,꽃배달",,경기도 화성시 청계동 536 카림애비뉴 2층 2140호,경기도 화성시 동탄대로시범길 134 카림애비뉴 2층 2140호,321657,511263,,https://www.instagram.com/lemans_flower,O
1496209,종이꽃마을,전라북도 익산시 모현동1가,,,,,,,,,X
1496242,카워시180,경상남도 밀양시 내이동,세차>셀프세차,,경상남도 밀양시 내이동 1553-10,경상남도 밀양시 터미널4길 3,467550,322666,,,O
1496356,사누르(SANUR),전라북도 군산시 장미동,음식점>양식,,전라북도 군산시 장미동 11-5 케이원빌딩 1층,전라북도 군산시 동령길 33-1 케이원빌딩 1층,284192,377159,,http://instagram.com/sanur_gunsan,O
1496431,프레드피자 양산점,경상남도 양산시 물금읍 범어리,음식점>피자,,경상남도 양산시 물금읍 범어리 2682-3 1층 프레드피자 양산점,경상남도 양산시 물금읍 화합10길 4-1 1층 프레드피자 양산점,492138,303964,,,O
1496632,은행우리학원,경기도 성남시 중원구 은행동,,,,,,,,,X
1496897,스마일밀,서울특별시 동대문구 장안동,,,,,,,,,X
1497115,에스짐,부산광역시 금정구 부곡동,스포츠시설>헬스장,,부산광역시 금정구 부곡동 397-15,부산광역시 금정구 오시게로12번길 23 3층,499179,291620,,,O
1497186,스무살에머물다,전라북도 정읍시 수성동,"미용>피부,체형관리",,전라북도 정읍시 수성동 935-9,전라북도 정읍시 수성택지5길 20 1층,296446,331809,,http://instagram.com/,O
1497189,에이스주방축제렌탈코리아,광주광역시 남구 월산동,,,,,,,,,X
1497254,하마찐빵,전라남도 여수시 선원동,,,,,,,,,X
1497261,살롱실버본,서울특별시 광진구 구의동,"생활,편의>미용실",,서울특별시 광진구 구의동 668,서울특별시 광진구 광나루로 545 B동 1층 1호 래미안파크스위트 상가내 b동1층 1호,319725,549614,,,O
1497317,미인까페,충청남도 당진시 읍내동,,,,,,,,,X
1497453,솥닭솥닭내외동점,경상남도 김해시 내동,,,,,,,,,X
1497513,디앤지트레이딩,서울특별시 강서구 마곡동,,,,,,,,,X
1497560,서초민트약국,서울특별시 서초구 서초동,,,,,,,,,X
1497618,주식회사 다함,경상남도 창원시 성산구 웅남동,,,,,,,,,X
1497702,항상 예쁘개,경기도 화성시 장지동,반려동물>반려동물미용,,경기도 화성시 장지동 956-4,경기도 화성시 동탄장지천5길 16-16,320751,506761,,https://www.instagram.com/groomer_jyy,O
1497705,삼성웰스토리(주)쿠팡풀필먼트서비스안성 원곡물류센,경기도 안성시 원곡면,,,,,,,,,X
1497722,도현상사,경기도 용인시 기흥구 구갈동,,,,,,,,,X
1497749,주식회사 알파미트마켓,서울특별시 마포구 도화동,,,,,,,,,X
1498002,아우르헤어,광주광역시 서구 금호동,"생활,편의>미용실",,광주광역시 서구 금호동 763-9,광주광역시 서구 금화로 87 2층,296134,282132,,http://instagram.com/aur_jy,O
1498038,천귀수암,경기도 광주시 목동,"생활,편의>운세,사주",,경기도 광주시 목동 354-21,경기도 광주시 목동길 93-5,328843,531296,,,O
1498207,위켄드 로스팅앤베이킹,서울특별시 강남구 일원동,"음식점>카페,디저트",,서울특별시 강남구 일원동 680-3,"서울특별시 강남구 양재대로35길 5 1층, 위켄드",319147,543496,,https://instagram.com/__wikend__,O
1498267,말쿤20정육점,경기도 하남시 학암동,,,,,,,,,X
1498283,큰손마석점,경기도 남양주시 화도읍 마석우리,"한식>육류,고기요리",,경기도 남양주시 화도읍 마석우리 372-3 1층,경기도 남양주시 화도읍 맷돌로130번길 8-7 1층,338818,561858,,,O
1498393,보그헤어 선부점,경기도 안산시 단원구 선부동,미용>미용실,,경기도 안산시 단원구 선부동 1081,경기도 안산시 단원구 선부광장1로 69,294966,526702,,https://hairvog.modoo.at/,O
1498709,혀니아트,충청남도 논산시 내동,,,,,,,,,X
1498733,더바삭,서울특별시 강서구 화곡동,,,,,,,,,X
1498808,아스팔트킨트(AsphaltKint),경기도 군포시 산본동,술집>바(BAR),,경기도 군포시 산본동 1136-1,경기도 군포시 산본로323번길 16-29 503호 5층 복도끝 철문,305515,529211,,http://instagram.com/asphaltkint_,O
1498950,남산대패,충청북도 충주시 연수동,"한식>육류,고기요리",,충청북도 충주시 연수동 1604-1 1층,충청북도 충주시 연수동산로5길 25 1층,394851,487086,,,O
1499204,백향목헤어샵,경기도 성남시 분당구 야탑동,"생활,편의>미용실",,경기도 성남시 분당구 야탑동 156,경기도 성남시 분당구 판교로 669,324727,534090,,,O
1499402,신곱창,서울특별시 강남구 논현동,,,,,,,,,X
1499409,비디케이 premium shop,부산광역시 수영구 남천동,"자동차정비,수리>썬팅,광택",,부산광역시 수영구 남천동 29-4,부산광역시 수영구 남천바다로10번길 70,501408,283645,,https://blog.naver.com/ssamskwon1,O
1499457,본초찹쌀누룽지,경기도 평택시 비전동,,,,,,,,,X
1499526,우거지해장국,경상남도 창원시 마산합포구 산호동,음식점>한식,,경상남도 창원시 마산합포구 산호동 16-12,경상남도 창원시 마산합포구 산호북1길 20,453448,291074,,,O
1499589,인성 정신건강의학과,부산광역시 수영구 남천동,"병원,의원>정신건강의학과",,부산광역시 수영구 남천동 24-13,부산광역시 수영구 수영로 386-1 원탄크리닉 6층 601호,501086,283018,,https://insungclinic.modoo.at,O
1499686,청기와 매운탕,서울특별시 동작구 대방동,음식점>한식,,서울특별시 동작구 대방동 401-19,서울특별시 동작구 여의대방로24라길 35 1층,304918,544714,,,O
1499703,스터디하우스 풍경채점,인천광역시 서구 청라동,,,,,,,,,X
1499821,닭사메무쵸 월성점,대구광역시 달서구 월성동,한식>닭갈비,,대구광역시 달서구 월성동 1816,대구광역시 달서구 조암로 14 109호,447910,358593,,http://www.instagram.com/wolseong_dakcho,O
1499935,선진유통,울산광역시 남구 달동,"쇼핑,유통>육류",,울산광역시 남구 달동 1270-9,울산광역시 남구 삼산로202번길 18,520781,327101,,,O
1500029,세계타이어앤모터스,경기도 성남시 수정구 수진동,"자동차정비,수리>타이어,휠",,경기도 성남시 수정구 수진동 4559,,323016,537671,,,O
1500199,파낙토스 남구지사,광주광역시 남구 방림동,,,,,,,,,X
1500259,코너커피&비노보노,인천광역시 서구 연희동,,,,,,,,,X
1500527,옥진슈퍼,전라남도 영광군 영광읍 신하리,,,,,,,,,X
1500674,사회복지법인혜승어린이집,부산광역시 수영구 망미동,,,,,,,,,X
1500711,모망포포,충청남도 홍성군 홍성읍,"음식점>카페,디저트",,충청남도 홍성군 홍성읍 남장리 91-4,충청남도 홍성군 홍성읍 문화로72번길 69-1 모망포포,280847,444190,,http://instagram.com/momangpopo,O
1500771,맵쓰,대전광역시 서구 갈마동,음식점>한식,,대전광역시 서구 갈마동 781,대전광역시 서구 한밭대로656번길 32,343777,417479,,,O
1500919,매탄옷수선,경기도 수원시 영통구 매탄동,수선>옷수선,,경기도 수원시 영통구 매탄동 1238-5,경기도 수원시 영통구 인계로264번길 10,315573,518382,,https://reformfactory.modoo.at,O
1500922,엠-스타노래연습장,강원도 원주시 단계동,,,,,,,,,X
1500977,(주)뉴이노테크,대전광역시 대덕구 대화동,,,,,,,,,X
1501003,엔제이통신,대구광역시 수성구 신매동,"쇼핑,유통>휴대폰",,대구광역시 수성구 신매동 280,대구광역시 수성구 달구벌대로 3233 신매동 효성 백년가약 (청),464370,360140,,,O
1501082,세븐일레븐양지대로점.코코호도용인양지점,경기도 용인시 처인구 양지면 제일리,,,,,,,,,X
1501192,주식회사 케이디지코리아,경상남도 양산시 어곡동,,,,,,,,,X
1501477,유니푸드,인천광역시 연수구 송도동,,,,,,,,,X
1501560,레푸스 여수웅천점,전라남도 여수시,"마사지,지압>발관리",,전라남도 여수시 웅천동 1719-4 비고시티 2층 207호,전라남도 여수시 웅천로 19-9 비고시티 2층 207호,370720,238963,,https://www.instagram.com/refuss_yeosu,O
1501738,읍내포차,충청북도 옥천군 옥천읍 금구리,음식점>한식,,충청북도 옥천군 옥천읍 금구리 23-50,충청북도 옥천군 옥천읍 금장로 53-5,361585,411268,,,O
1501749,보스타바버샵,경기도 안양시 동안구 관양동,"생활,편의>남성전문미용실",,경기도 안양시 동안구 관양동 1707-10,경기도 안양시 동안구 동편로39번길 20-13 1층,309248,534578,,https://www.instagram.com/bosstha_barbershop/,O
1501823,옥포비빔국수,경상북도 경산시 사동,,,,,,,,,X
1501824,부어치킨 연산점,부산광역시 연제구 연산동,,,,,,,,,X
1501835,소계마켓,경상남도 창원시 의창구 소계동,"쇼핑,유통>슈퍼,마트",,경상남도 창원시 의창구 소계동 715-4,경상남도 창원시 의창구 소계로94번길 6,454723,295581,,,O
1501883,고수의 운전면허 건대점(주식회사 용성물류),서울특별시 광진구 화양동,,,,,,,,,X
1501974,뚱보네 건어물,경상남도 김해시 진영읍 여래리,,,,,,,,,X
1502114,프랜즈 스크린 명품 고운점,세종특별자치시 고운동,스포츠시설>스크린골프장,,세종특별자치시 고운동 산167 3층 301호~305호,세종특별자치시 만남로 136 3층 301호~305호,332129,434773,,,O
1502284,오늘은막창먹자,제주특별자치도 제주시 이도이동,,,,,,,,,X
1502295,주식회사 뚝심 딜리버리 하남미사점,경기도 하남시 망월동,,,,,,,,,X
1502442,한라공업사,강원도 횡성군 횡성읍 마산리,"생활,편의>자동차정비,수리",,강원도 횡성군 횡성읍 마산리 633-2,강원도 횡성군 횡성읍 한우로 473,400579,542852,,,O
1502526,문화비_효성4,서울특별시 강남구 수서동,,,,,,,,,X
1502610,(주)이마트에브리데이 풍무2점(상품권),경기도 김포시 풍무동,,,,,,,,,X
1502742,굿프렌드,경상남도 거제시 고현동,,,,,,,,,X
1503116,주식회사 랜팩 (소미아 빵 카페),서울특별시 구로구 개봉동,,,,,,,,,X
1503138,골목PC,제주특별자치도 서귀포시 성산읍 고성리,,,,,,,,,X
1503226,문화아리,전라북도 전주시 덕진구 우아동3가,,,,,,,,,X
1503444,씨유(CU) 제주신광점,제주특별자치도 제주시 연동,,,,,,,,,X
1503596,워시웨이,경기도 양주시 삼숭동,세차>셀프세차,,경기도 양주시 삼숭동 141-2,경기도 양주시 부흥로 2274-7,321433,578844,,,O
1503598,큐브탑,경기도 남양주시 수석동,,,,,,,,,X
1503638,멋진푸드,경상남도 창원시 의창구 봉곡동,,,,,,,,,X
1503665,주식회사 엠에스킹유통,경기도 화성시 팔탄면 구장리,,,,,,,,,X
1503736,동현회계법인,서울특별시 강남구 논현동,,,,,,,,,X
1503754,소예담,서울특별시 강서구 화곡동,"쇼핑,유통>가공식품",,서울특별시 강서구 화곡동 105-8,서울특별시 강서구 까치산로4길 10,298041,549504,,,O
1503916,제이들(Jay.deul),대구광역시 동구 각산동,,,,,,,,,X
1503992,아이엠일리터 용문점,대전광역시 서구 용문동,"카페,디저트>카페",,대전광역시 서구 용문동 594-3,대전광역시 서구 계룡로 640 1층 아임일리터 용문점,345683,415465,,,O
1504157,누리마을본동점,대구광역시 달서구 본동,,,,,,,,,X
1504196,로뎀분식,광주광역시 서구 화정동,음식점>한식,,광주광역시 서구 화정동 784-67,광주광역시 서구 화운로156번길 4-1,297893,284334,,,O
1504229,호텔G,대구광역시 달성군 구지면 내리,,,,,,,,,X
1504248,(주)대신아이티에스,인천광역시 강화군 선원면 연리,,,,,,,,,X
1504334,제이와이 라이팅,서울특별시 송파구 마천동,,,,,,,,,X
1504342,지에스25 화명수정점(상품권),부산광역시 북구,,,,,,,,,X
1504718,흑돈클라쓰 정육,경기도 성남시 수정구 창곡동,,,,,,,,,X
1504840,서가네짬뽕,부산광역시 부산진구 개금동,중식>중식당,,부산광역시 부산진구 개금동 540-236 더블루아파트 1층,부산광역시 부산진구 엄광로 36-7,493151,283704,,,O
1504846,별난만두송도점,인천광역시 연수구 송도동,"한식>칼국수,만두",,인천광역시 연수구 송도동 19-1,인천광역시 연수구 아트센터대로 131,279509,533912,,,O
1504940,족쇠,경상남도 거제시 장평동,음식점>한식,,경상남도 거제시 장평동 57-14,경상남도 거제시 장평3로4길 45 1층,456326,254871,,,O
1504963,남쪽향기,전라남도 영암군 군서면 도갑리,"카페,디저트>카페",,전라남도 영암군 군서면 도갑리 753 남쪽향기&남향재,전라남도 영암군 군서면 왕인로 696 남쪽향기&남향재,276235,242779,,,O
1504978,엘 테니스 연구소,경기도 안양시 동안구 관양동,,,,,,,,,X
1504991,프리티네일,경기도 고양시 일산서구 대화동,"미용>네일아트,네일샵",,경기도 고양시 일산서구 대화동 2602,경기도 고양시 일산서구 호수로 817,290045,563584,,http://instagram.com/prettifulnail.pretty,O
1505147,콜핑 당진점,충청남도 당진시 시곡동,,,,,,,,,X
1505154,지에스25온산OK지점,울산광역시 울주군 온산읍 화산리,,,,,,,,,X
